INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,PROCESSED TIMESTAMP
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-03-01,,,HOUSTON,,GET READY FOR BLIZZARD + CHILL 2026!,https://www.instagram.com/p/DVE4DOgkn29/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/639515525_18570916939048339_2625935602701368619_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEEyNqI1RwBz9CFCRV1-q9w5hD8pcFCwK23pHWPUt965G5DYmPFFteI_DJ1ecaY4OA&_nc_ohc=kNi2vK1kewAQ7kNvwEdUO1I&_nc_gid=AIa4wCXYLI3zA7COnxXAHA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsINQ0dgYD_00v1wozGXO0o-7BVsqOanwIngsdn743vdQ&oe=69A573AC&_nc_sid=10d13b,https://www.instagram.com/p/DVE4DOgkn29/,https://www.instagram.com/idontdoclubs/,EVENT SERIES,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,1,3838439294768414141,True,True,2026-02-26 02:59:29
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-03-01,,,BROOKLYN,,GET READY FOR BLIZZARD + CHILL 2026!,https://www.instagram.com/p/DVE4DOgkn29/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/639515525_18570916939048339_2625935602701368619_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEEyNqI1RwBz9CFCRV1-q9w5hD8pcFCwK23pHWPUt965G5DYmPFFteI_DJ1ecaY4OA&_nc_ohc=kNi2vK1kewAQ7kNvwEdUO1I&_nc_gid=AIa4wCXYLI3zA7COnxXAHA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsINQ0dgYD_00v1wozGXO0o-7BVsqOanwIngsdn743vdQ&oe=69A573AC&_nc_sid=10d13b,https://www.instagram.com/p/DVE4DOgkn29/,https://www.instagram.com/idontdoclubs/,EVENT SERIES,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,1,3838439294768414141,True,True,2026-02-26 02:59:29
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-03-01,,,"WASHINGTON, DC",,GET READY FOR BLIZZARD + CHILL 2026!,https://www.instagram.com/p/DVE4DOgkn29/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/639515525_18570916939048339_2625935602701368619_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEEyNqI1RwBz9CFCRV1-q9w5hD8pcFCwK23pHWPUt965G5DYmPFFteI_DJ1ecaY4OA&_nc_ohc=kNi2vK1kewAQ7kNvwEdUO1I&_nc_gid=AIa4wCXYLI3zA7COnxXAHA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsINQ0dgYD_00v1wozGXO0o-7BVsqOanwIngsdn743vdQ&oe=69A573AC&_nc_sid=10d13b,https://www.instagram.com/p/DVE4DOgkn29/,https://www.instagram.com/idontdoclubs/,EVENT SERIES,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,1,3838439294768414141,True,True,2026-02-26 02:59:29
GENEEONPURPOSE,DREAM: A LISTENING & VISUAL EXPERIENCE,2026-03-06,6:00 PM,KOCAFE,JERSEY CITY,NORTH,"IMMERSE YOURSELF IN ART, SOUND, AND REFLECTION AT THE DREAM EXPERIENCE!",https://www.instagram.com/p/DVHQaRfkZdp/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/640153328_18567415849029193_4506200517726724838_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGEjChMI9BW96dnVOiEcOJAZRSexBVESFt0pME4mEJPQSaVSsipMEhb7sZ2e0SbuWs&_nc_ohc=NANgODWEgccQ7kNvwGMdHdE&_nc_gid=5Hi9sG8hAiwui6gg-Szc5Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftnbuBovoaBZ07bHpk7TUvLQdwEXWc-myqWsIWM5b-u-w&oe=69A565C7&_nc_sid=10d13b,https://www.instagram.com/p/DVHQaRfkZdp/,https://www.instagram.com/geneeonpurpose/,ARTS FESTIVAL,GENEE CARR,"AN INTIMATE GATHERING OF ART, SOUND, AND REFLECTION FEATURING VISUAL ART, LIVE JAZZ, SOULFUL VOCALS, AND FILM. THIS EVENT IS PART OF JC FRIDAYS, A FREE CITY-WIDE ARTS FESTIVAL.",LOCAL CREATORS,FREE ENTRY (LIMITED CAPACITY) WITH SUGGESTED DONATIONS,0.9,3839109381590456169,True,False,2026-02-26 02:59:29
AMBERSLOAN.NYC,ECHOES OF ABSURDITY,2026-03-20,7:30 PM,ARTHOUSE PRODUCTIONS,,NORTH,EXPERIENCE THE CAPTIVATING WIT AND FEARLESS PLAY OF CHING-I CHANG IN 'ECHOES OF ABSURDITY'!,https://www.instagram.com/p/DVMYToAEhAJ/,https://instagram.fmli2-1.fna.fbcdn.net/v/t51.82787-15/640386381_18527538385070527_154649541265360058_n.heic?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fmli2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QG0U-S7wFVQkG__eT3YW4AQwQpomwWRXL57GM2RAzERxJw_WrQuYr3Y3VFZC3jMwZg&_nc_ohc=zY9uerv-mPMQ7kNvwHgmq9R&_nc_gid=45t2kECUSoa4k_f6UVL9rA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuV8Jz7H1uyzeWujKnwobfJ8PxLlHCUhSB0XTCntC9ByQ&oe=69A59616&_nc_sid=10d13b,https://www.instagram.com/p/DVMYToAEhAJ/,https://www.instagram.com/ambersloan.nyc/,PERFORMANCE,AMBER SLOAN,A DANCER SPOTLIGHT FEATURING CHING-I CHANG IN THE PIECE 'ECHOES OF ABSURDITY'. THIS MARKS THE FIRST COLLABORATION BETWEEN AMBER SLOAN AND CHING-I CHANG.,CHING-I CHANG,,0.9,3840551483977371657,True,False,2026-02-26 02:59:29
LA.CHULANJ,UNLIMITED TUESDAY,2026-02-26,,LA CHULA TEX MEX,,,TACOS ON REPEAT AND DRINK SPECIALS ALL NIGHT AT LA CHULA!,https://www.instagram.com/p/DVM1euEkUR8/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/639671874_937197665627899_8527907161466578308_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QE85DcZILPz_yryvv5-h2JuzGg6bzPsFhFH9olHFHT2NMzClB_hLXYDh4ekxHcIb4A&_nc_ohc=XaaGnulDZxYQ7kNvwHGHjjC&_nc_gid=0Ho76Gnnq-8OVo_vWp6W5A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft_jGosq2mxCDa5Qe809h_gYOIio8Buws8vJdMSmIH0bA&oe=69A5619A&_nc_sid=10d13b,https://www.instagram.com/p/DVM1euEkUR8/,https://www.instagram.com/la.chulanj/,FOOD & DRINK SPECIAL,LA CHULA • LATIN FUSION,TACOS ON REPEAT. DRINK SPECIALS ALL NIGHT.,,,0.8,3840679789758334076,True,False,2026-02-26 02:59:29
GOODVIBESGETMOTIVATED,OPEN MIC,2026-03-01,,,,,GET READY FOR AN EXCITING OPEN MIC NIGHT IN MARCH!,https://www.instagram.com/p/DVB68K1Ea2d/,https://scontent-lax3-1.cdninstagram.com/v/t51.71878-15/639795347_1531420238694993_4809550373707463896_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGY8uMMBaze9f7Ng-1ru3VkwtWjcvIectWP354Jx_guu-A5hKoKWcO0hr6ExpyZnGU&_nc_ohc=8hHJoghcOBIQ7kNvwGXrPxy&_nc_gid=XNDLti9jfmnuAHLuqny3jQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AftnJrqtFeUj2LgzSRpVuZTfaE2fjFxFnQGOZymsGp2Mww&oe=69A56A6F&_nc_sid=10d13b,https://www.instagram.com/p/DVB68K1Ea2d/,https://www.instagram.com/goodvibesgetmotivated/,OPEN MIC,GET MOTIVATED 4 LIFE - HERBALIFE DISTRIBUTOR,COME JOIN OUR NEXT OPEN MIC IN MARCH. STAY TUNED FOR THE DATE!,,,0.8,3837607578990390685,True,False,2026-02-26 02:59:29
LABXNJ,HAPPY HOUR DEALS,2026-02-24,4:00 PM,LAB X BY XPERIENCE,CARTERET,CENTRAL,UNWIND AFTER WORK WITH AMAZING HAPPY HOUR DEALS AT LAB X!,https://www.instagram.com/p/DVH-spwjrym/,https://scontent-iad3-2.cdninstagram.com/v/t51.71878-15/641279349_884649314471562_2564822905466194201_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGLwHCgqsy871o10evC6DnAfWm3GPA8KBXIR9j8GGLB7Rshzsot--8X2Gp-2emcaMaIg2e6I0nzTLO7_7f_lYa5&_nc_ohc=eMR2nYzfYyEQ7kNvwFrqIJU&_nc_gid=wxHyxxESbfur4AvGsI5X8g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfvIrxYxK1ptUdCFBMsTvsOqwpLQgI6nEoNFMM6KRyeUSA&oe=69A58058&_nc_sid=10d13b,https://www.instagram.com/p/DVH-spwjrym/,https://www.instagram.com/labxnj/,HAPPY HOUR,LAB X BY XPERIENCE,JOIN US FOR HAPPY HOUR DEALS !! OPEN FROM 4PM TILL 2AM,,,0.9,3839312954735377574,True,False,2026-02-26 02:59:29
MS.LADYLEOFILMS,5 YEAR FILMMAKING ANNIVERSARY CELEBRATION,2026-04-20,,,,,GET READY FOR A SPECIAL CELEBRATION OF 5 AMAZING YEARS IN FILMMAKING!,https://www.instagram.com/p/DVFL3seD_oC/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/639735563_18570418075057626_16820069671906529_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHtozRLio8EsC9B1G9_5ddYGKCRpNNbxcihyDbSGC2xSqTX2EKUUFEGZrHKpS_XUhKXwJLv-fxysfUneJmxJ97T&_nc_ohc=_g90AC1MugoQ7kNvwFyPY6G&_nc_gid=u-f_VpDLrz8-5R-m9GmP0g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfswtCbReZYV0dW_5e5t9A2bomibOvZYIA4ZibT-A0vsRQ&oe=69A58E4C&_nc_sid=10d13b,https://www.instagram.com/p/DVFL3seD_oC/,https://www.instagram.com/ms.ladyleofilms/,ANNIVERSARY,SAMANTHA THOMPSON,SAMANTHA THOMPSON (@MS.LADYLEOFILMS) IS CELEBRATING 5 YEARS IN FILMMAKING. LADY LEO FILMS IS THE UMBRELLA COMPANY. SHE WILL BE CELEBRATING THIS MILESTONE.,SAMANTHA THOMPSON,,0.9,3838526463235062274,True,False,2026-02-26 02:59:29
GOODVIBESFORDS,LOYALTY PROGRAM LAUNCH,2026-02-19,,,,,GET REWARDED FOR YOUR HEALTHY HABITS WITH OUR NEW LOYALTY PROGRAM!,https://www.instagram.com/p/DU87e3fkWg3/,https://instagram.fabe1-1.fna.fbcdn.net/v/t51.82787-15/639626246_18098930492505328_343131361448188880_n.heic?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fabe1-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHCGzUvKb_zV_I3trPBBcOLSokC0kF_LYjNJTSe6TSTF49LgI9280g77YhvXuHoiFg&_nc_ohc=eg9O1J6Jap8Q7kNvwExlKRJ&_nc_gid=qeUnT4XfZoMHspdmZI7cow&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afu1e0K-ydSjdid36kV9TDQZAkwpxXFMGzFrjuNhe3FL0A&oe=69A5620D&_nc_sid=10d13b,https://www.instagram.com/p/DU87e3fkWg3/,https://www.instagram.com/goodvibesfords/,PROGRAM LAUNCH,THE HEALTHY HUB🇵🇭🇯🇲🇨🇴,"WE’VE OFFICIALLY LAUNCHED OUR BRAND-NEW LOYALTY PROGRAM! EARN POINTS, ENJOY EXCLUSIVE REWARDS, AND TREAT YOURSELF TO YOUR FAVORITE HEALTHY DRINKS & SNACKS! EARN POINTS WITH EVERY VISIT! GET A FREE GIFT AFTER 10 VISITS! UNLOCK VIP PERKS & EXCLUSIVE OFFERS! DROP A “LOYAL” 👇 IN THE COMMENTS, AND WE’LL SEND YOU ALL THE DETAILS TO GET STARTED!",,,0.9,3836202588526700599,True,False,2026-02-26 02:59:29
R.SEN_THEVIBE,CATCH THESE VIBES,2026-03-08,,,,,DON'T MISS OUT ON THE NEXT WAVE OF GOOD VIBES!,https://www.instagram.com/p/DU9m4n_jYGm/,https://instagram.fsac1-2.fna.fbcdn.net/v/t51.71878-15/639739539_1434897161502338_4258650944795738815_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fsac1-2.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFkUVH2E-qb_bU34y0Wvq-CwbHs7r7oqi6Wh4B3r-2dz-zqs6obi3Hy7gLCTAVPZco&_nc_ohc=8oFjnjYLKikQ7kNvwFlxtKE&_nc_gid=ks1rDisG5tQQIw_IeoEhqQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfuwxgshGgHGcrkhQyDXLr2wmWknEPI6kAoSt8hsnPZbcw&oe=69A572A9&_nc_sid=10d13b,https://www.instagram.com/p/DU9m4n_jYGm/,https://www.instagram.com/r.sen_thevibe/,CATCH THESE VIBES,R.SEN THE PROPHECY 🧿,"FOR THOSE WHO MISSED THE PREVIOUS EVENT, DON'T GET FOMO AGAIN. COME CATCH THESE VIBES ON MARCH 8TH!",,,0.9,3836393474589819302,False,False,2026-02-26 02:59:29
IDONTDOCLUBS,EVENT DURING BET AWARDS WEEKEND,2026-02-23,,,HOLLYWOOD,,"STOP THE IMITATION, CELEBRATE BLACK CREATIVITY!",https://www.instagram.com/p/DVG4SsQiVgd/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/640330844_18572007001048339_7318413541692745924_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QELTPKbq73ZX959ld4EwRhTdANDALRFUNLG0n7_Et4RPid3-3WPvegjWVPGY_CdLr8&_nc_ohc=OULwPsVemToQ7kNvwGLi3mL&_nc_gid=-6lMxqrfVQO6WfKFPhyc6g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afsz7Ja-sz3pcHVXiFKkoQz-rDBtrG_DWxBjrZB9tqeWRQ&oe=69A5798F&_nc_sid=10d13b,https://www.instagram.com/p/DVG4SsQiVgd/,https://www.instagram.com/idontdoclubs/,UNAUTHORIZED EVENT,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"AN INDIVIDUAL IS HOSTING AN EVENT DURING BET AWARDS WEEKEND IN HOLLYWOOD, CA USING A CONCEPT, DESCRIPTION, AND LOGO SIMILAR TO MUST LOVE BEARDS. A CEASE AND DESIST HAS BEEN ISSUED.",,,0.8,3839003307457206301,True,False,2026-02-26 02:59:29
Z.BITES.BACK,RAMADAN FEST,2026-02-25,,HOLY SMOKES,STATEN ISLAND,,INDULGE IN SOME OF THE BEST HALAL AMERICAN BBQ AT THE RAMADAN FEST!,https://www.instagram.com/p/DVMNMjxkQgI/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/641176956_17883633111453423_1003134448782597669_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QG9E0Q5DIGMVCBuT-UBcA_GqHKol-L6-64B8Pk5nZRQVztsfNw8PnN-yZRBGwImRxU&_nc_ohc=Fj1GI_8sTUkQ7kNvwEYym8G&_nc_gid=VCti_bvNXWTKIeurnDDmHA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aft2CA9bTXN9Deu9cCvKaq3S3mh5kX02JWJS_DW-4z0x8w&oe=69A5851A&_nc_sid=10d13b,https://www.instagram.com/p/DVMNMjxkQgI/,https://www.instagram.com/z.bites.back/,FESTIVAL,🍴Z BITES BACK 🙂‍↔️,"TRIED @HOLYSMOKESHALAL AT THE RAMADAN FEST AND WOW 🤤 HALAL AMERICAN BBQ DONE RIGHT. HIT THEM UP FOR YOUR CATERING NEEDS! SMOKY, JUICY, FALL-OFF-THE-BONE VIBES. 10/10 WOULD GO BACK FOR SECONDS.",,$26,0.9,3840502619891107848,True,False,2026-02-26 02:59:29
OUTMONTCLAIR,MONTCLAIR PRIDE FESTIVAL,2026-06-13,,"MONTCLAIR, NEW JERSEY",MONTCLAIR,NORTH,CELEBRATE MONTCLAIR PRIDE FESTIVAL WITH US ON JUNE 13TH!,https://www.instagram.com/p/DVAioVQDR82/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/640914479_18083344604588917_3795493911772344771_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGFGo0zKI01ivu8GfI7zV_J_czPPTNXhTBlZ50sQpW_vMmEVYDh5hhQah39rvx8Syw&_nc_ohc=Jb6gEXhsxjQQ7kNvwHmQ_eu&_nc_gid=y71zfcyTZ7ewYgKcfDqv-g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afuswgh2y51JaxE9TG9iWOBFskcDuYDGb6IX-7pQJjHInA&oe=69A57CB6&_nc_sid=10d13b,https://www.instagram.com/p/DVAioVQDR82/,https://www.instagram.com/outmontclair/,FESTIVAL,OUT MONTCLAIR • MONTCLAIR PRIDE,"OUT MONTCLAIR'S 5TH ANNUAL MONTCLAIR PRIDE FESTIVAL. JOIN US AGAIN AS WE STAND SIDE BY SIDE IN BOLD AUTHENTICITY, KNOWING THAT OUR JOY WILL REVERBERATE THROUGHOUT THE COMMUNITY AND EXPAND BEYOND THE MOMENT, CREATING THE LOVE FREQUENCY WE SO DESPERATELY NEED TO SHAPE A BETTER WORLD.",,,0.9,3837219187697983286,True,False,2026-02-26 02:59:29
CHEEMA_FIT,RAMADAN IFTAR,2026-02-25,,KHORASAN KEBAB,METUCHEN,CENTRAL,BREAK YOUR FAST WITH AUTHENTIC AFGHAN CUISINE THIS RAMADAN!,https://www.instagram.com/p/DVLscQxjqyT/,https://scontent-mia5-1.cdninstagram.com/v/t51.71878-15/638883309_2020117891890362_2587467142013274567_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH5-tAfd5XJ0qRQs52ZTh7wrbu-oKFuEsJyoH7Ffp8RB2A6lUci6TK8CFrmDhzQBCY&_nc_ohc=g-XtWXwLzG0Q7kNvwG8uybf&_nc_gid=ns74l0Vljkqyv0DrK0QbgA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfsF7YpWAuiwM7XVrp9pIQgtyiB1d6fkgY0--rG3sX1uyw&oe=69A57097&_nc_sid=10d13b,https://www.instagram.com/p/DVLscQxjqyT/,https://www.instagram.com/cheema_fit/,IFTAR,NAMAN CHEEMA 🇺🇸 🇵🇰,"WENT TO KHORASAN KEBAB FOR RAMADAN IFTAR, AND OVERALL IT WAS A SOLID EXPERIENCE. THE DECOR WAS NICE, AND I REALLY LIKED THEIR SIT-DOWN AREA (EVEN THOUGH WE COULDN’T SIT THERE THIS TIME 😅). FOR IFTAR, THEY PROVIDED DATES, PAKORAS, SALAD, AND ROOH AFZA TO BREAK THE FAST — WHICH WAS A NICE TOUCH. THE SALAD WAS FRESH AND WELL SEASONED, DEFINITELY APPRECIATED AFTER A LONG FAST. FOR STARTERS, WE ORDERED BOLANI AND MANTU. THE BOLANI WAS FRESH AND CRISPY ON THE OUTSIDE AND TASTED REALLY GOOD. THE MANTU, PERSONALLY, WASN’T MY FAVORITE. FOR MAINS, WE GOT THE SULTANI COMBO KABAB PLATTER, LAMB CHOPS, SULTANI CHICKEN KEBAB PLATTER, AND A LAMB WRAP. EVERYTHING TASTED GREAT, BUT MY CLEAR FAVORITES WERE THE LAMB CHOPS ALONG WITH THE FILET MIGNON — SUPER FLAVORFUL AND COOKED JUST RIGHT. WE ALSO TRIED THE LAMB SHANK, WHICH HAD A VERY ORIGINAL FLAVOR AND A SMOOTH, TENDER TEXTURE. OVERALL, A GOOD HALAL SPOT FOR IFTAR WITH VARIETY AND SOLID MAINS.",,,5,3840358563466620051,True,False,2026-02-26 02:59:29
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-XX-XX,,,PASSAIC,NORTH,"GET READY FOR BLIZZARD + CHILL 2026 HITTING PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING!",https://www.instagram.com/p/DVE1tT0EmKx/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/641190355_18570905977048339_7102667742397124442_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFNDpda4w3Nd904mAxcoE9u29NKtJBkF8YizdZG_DGFuwWDpW75llK8hw50oEPIStw&_nc_ohc=t50IJfvJvboQ7kNvwGTP7ah&_nc_gid=zei3d9LN6-0f04OMGymPQA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv6ZlIgRxtJ2f8Na0sT2QHudG_5TEJ9zWKvnCSze6N4pA&oe=69A574BD&_nc_sid=10d13b,https://www.instagram.com/p/DVE1tT0EmKx/,https://www.instagram.com/idontdoclubs/,GENERAL,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,0.8,3838428992542761649,True,False,2026-02-26 02:59:29
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-XX-XX,,,HOUSTON,,"GET READY FOR BLIZZARD + CHILL 2026 HITTING PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING!",https://www.instagram.com/p/DVE1tT0EmKx/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/641190355_18570905977048339_7102667742397124442_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFNDpda4w3Nd904mAxcoE9u29NKtJBkF8YizdZG_DGFuwWDpW75llK8hw50oEPIStw&_nc_ohc=t50IJfvJvboQ7kNvwGTP7ah&_nc_gid=zei3d9LN6-0f04OMGymPQA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv6ZlIgRxtJ2f8Na0sT2QHudG_5TEJ9zWKvnCSze6N4pA&oe=69A574BD&_nc_sid=10d13b,https://www.instagram.com/p/DVE1tT0EmKx/,https://www.instagram.com/idontdoclubs/,GENERAL,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,0.8,3838428992542761649,True,False,2026-02-26 02:59:29
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-XX-XX,,,BROOKLYN,,"GET READY FOR BLIZZARD + CHILL 2026 HITTING PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING!",https://www.instagram.com/p/DVE1tT0EmKx/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/641190355_18570905977048339_7102667742397124442_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFNDpda4w3Nd904mAxcoE9u29NKtJBkF8YizdZG_DGFuwWDpW75llK8hw50oEPIStw&_nc_ohc=t50IJfvJvboQ7kNvwGTP7ah&_nc_gid=zei3d9LN6-0f04OMGymPQA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv6ZlIgRxtJ2f8Na0sT2QHudG_5TEJ9zWKvnCSze6N4pA&oe=69A574BD&_nc_sid=10d13b,https://www.instagram.com/p/DVE1tT0EmKx/,https://www.instagram.com/idontdoclubs/,GENERAL,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,0.8,3838428992542761649,True,False,2026-02-26 02:59:29
IDONTDOCLUBS,BLIZZARD + CHILL 2026,2026-XX-XX,,,"WASHINGTON, DC",,"GET READY FOR BLIZZARD + CHILL 2026 HITTING PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING!",https://www.instagram.com/p/DVE1tT0EmKx/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/641190355_18570905977048339_7102667742397124442_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFNDpda4w3Nd904mAxcoE9u29NKtJBkF8YizdZG_DGFuwWDpW75llK8hw50oEPIStw&_nc_ohc=t50IJfvJvboQ7kNvwGTP7ah&_nc_gid=zei3d9LN6-0f04OMGymPQA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afv6ZlIgRxtJ2f8Na0sT2QHudG_5TEJ9zWKvnCSze6N4pA&oe=69A574BD&_nc_sid=10d13b,https://www.instagram.com/p/DVE1tT0EmKx/,https://www.instagram.com/idontdoclubs/,GENERAL,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"BLIZZARD + CHILL 2026 RETURNS TO PASSAIC, HOUSTON, BROOKLYN, AND WASHINGTON, DC THIS SPRING. CLICK THE LINK IN OUR BIO TO RSVP OR SECURE YOUR TICKETS.",,,0.8,3838428992542761649,True,False,2026-02-26 02:59:29
