event_name,date,day_of_week,time,end_time,venue_name,city,state,section_of_nj,address,price,description,performer,event_type,age_restriction,ticket_link,confidence,extracted_from,post_id,instagram_post_url,post_url,display_url,display_url_note,instagram_handle,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,from_calendar,calendar_type,combined_text
Holiday Cocktails: P.U.M.P-kin Espresso Martini,,,,,Life After Restaurant,,NJ,,,,New seasonal cocktail: P.U.M.P-kin Espresso Martini (festive fuel),,drinks,,,high,['caption'],,https://www.instagram.com/p/DRGJV2UAWeu/,https://www.instagram.com/p/DRGJV2UAWeu/,,CDN URL - expires after few hours/days,lifeafterrestaurant,https://www.instagram.com/lifeafterrestaurant/,LIFE AFTER RESTAURANT,False,0,2025-11-15T23:45:28+00:00,2025-11-28T14:24:48.779497,False,,"Holiday cheer, but make it Life After. 🎄🔥
We’re serving three new seasonal cocktails that hit different:

✨ I’m in Love with the COCO (our coquito)
🍎 Apple Bottom Shaker (spiced rum magic)
🎃 P.U.M.P-kin Espresso Martini (festive fuel)

Sip, vibe, repeat. ’Tis the season.

#holidaydrinks #lifeafterrestaurant #lifeafterlounge "
REDDOORFRIDAYS,2025-11-14,Friday,,,blackoysterco,,NJ,,,,,djtragedy,party,,,high,['caption'],,https://www.instagram.com/p/DRCqpDUjgrM/,https://www.instagram.com/p/DRCqpDUjgrM/,,CDN URL - expires after few hours/days,djtragedy,https://www.instagram.com/djtragedy/,Tragedy Getintuned,False,0,2025-11-14T15:19:29+00:00,2025-11-28T14:24:51.137255,False,,TONIGHT #REDDOORFRIDAYS @blackoysterco w/ @siriusxmfly @djtragedy 
Leilani’s birthday fundraiser showcase,2025-11-21,Friday,,,,Brooklyn,,,,,fundraiser showcase,Leilani,showcase,,,high,['caption'],,https://www.instagram.com/p/DQcNZ8TkcHq/,https://www.instagram.com/p/DQcNZ8TkcHq/,,CDN URL - expires after few hours/days,sakura.series,https://www.instagram.com/sakura.series/,Sakura Series,False,0,2025-10-30T16:52:52+00:00,2025-11-28T14:24:54.296136,False,single,"SPOOKY SAKURA SLAM!!!!!!!!!!!!👻👻🖤🖤🖤🖤

What an incredible night of fright, storytelling and community!🌸🫰 Congratulations to our winner @_marcus_stokes ‼️‼️‼️. All of the poets absolutely KILLED it🩸And thank you for our hostess with the mostest @keynote__ . You kept the energy going all Tuesday night <3😛😛😛 And congratulations to the winner of our costume contest: the ethereal @levelsofsanity !!! Please dm us for your prize.🩷 shout to @hellphonebrooklyn We hope to see you at our next event: Leilani "
Connect with young scholars,2025-11-15,Saturday,,,Honey Pot Montessori,,NJ,,,,OOP connecting with young scholars at @honeypotmontessori,,educational,,,high,['caption'],,https://www.instagram.com/p/DRBP7q5DfTl/,https://www.instagram.com/p/DRBP7q5DfTl/,,CDN URL - expires after few hours/days,outdoorsonpurpose,https://www.instagram.com/outdoorsonpurpose/,Outdoors On Purpose,False,0,2025-11-14T02:06:51+00:00,2025-11-28T14:24:57.075136,False,,"Creating joyful, meaningful outdoor experiences is what OOP does. We can’t wait to connect with the young scholars tomorrow at @honeypotmontessori ! "
Friendsgiving turn up,2025-11-27,Thursday,,,Big Shots Restaurant & Lounge,,NJ,,,,Friendsgiving turn up at Big Shots! 4+ DJs spinning all night!!! Hosted by Mark Nitty. VIP Sections • Bottle Service • Hookah • Patio • kitchen open late,"Mark Nitty, 4+ DJs",party,,https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator,high,['caption'],,https://www.instagram.com/p/DRXU-tVEQDj/,https://www.instagram.com/p/DRXU-tVEQDj/,,CDN URL - expires after few hours/days,bigshotswoodbridge,https://www.instagram.com/bigshotswoodbridge/,Big Shots Restaurant & Lounge,False,0,2025-11-22T15:54:15+00:00,2025-11-28T14:24:57.157677,False,,"Friendsgiving turn up at Big Shots! 4+ DJs spinning all night!!! Hosted by Mark Nitty 🔥

VIP Sections • Bottle Service • Hookah • Patio • kitchen open late

Tickets on sale now: 🎟️

https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator "
Apex first poetry slam PencilMania,,,,,,,NJ,,,,Poetry Slam,,poetry slam,,,high,['caption'],,https://www.instagram.com/p/DCCFbzMpOhq/,https://www.instagram.com/p/DCCFbzMpOhq/,,CDN URL - expires after few hours/days,l1nk215,https://www.instagram.com/l1nk215/,Link Mine Frame,False,0,2024-11-06T14:08:21+00:00,2025-11-28T14:25:00.040855,False,,"Had to re-upload.lol This is the full poem
@aplpoetry PRESENTS: @keynote__ 2nd
round performance of her poem D was different. 

Apex first poetry
slam PencilMania was a movie

For more poetry videos, go to the YouTube channel L1
poetry "
Operation Giveback 2025 Volunteer Shift,,,,,,Newark,NJ,North,,,Volunteer to help pack and distribute fresh produce to Newark Community Ward Food Hubs for individuals and families experiencing food insecurity. Sign up via the provided link to select your preferred date and shift.,,volunteer,,tinyurl.com/OperationGiveback2025,high,['caption'],,https://www.instagram.com/p/DRDCFQFj3Sg/,https://www.instagram.com/p/DRDCFQFj3Sg/,,CDN URL - expires after few hours/days,urban_ag_coop,https://www.instagram.com/urban_ag_coop/,Urban Agriculture Cooperative,False,0,2025-11-14T18:44:19+00:00,2025-11-28T14:25:00.865358,False,,"Operation Giveback 2025 is a collaborative community effort led by Urban Agriculture Cooperative and Outdoors On Purpose. We are aggregating and packing produce to distribute to the five Newark Community Ward Food Hubs.

Volunteer with us to help bring fresh, healthy produce to individuals and families who are experiencing food insecurity.

Please complete the form below to confirm your participation and select your preferred volunteer date and shift:

tinyurl.com/OperationGiveback2025 

Togethe "
DJ Set by DJ Curlynez,,,,,bunkr.,,NJ,,,,"An hour of dance, club, and exclusive remixes.",DJ Curlynez,DJ Set,,link in bio,high,['caption'],,https://www.instagram.com/p/DQKyFryEeSK/,https://www.instagram.com/p/DQKyFryEeSK/,,CDN URL - expires after few hours/days,bunkr.bunkr,https://www.instagram.com/bunkr.bunkr/,bunkr.,False,0,2025-10-23T22:30:36+00:00,2025-11-28T14:25:03.548885,False,,"all new DJ set from bronx based DJ @djcurlynez ⚠️

an hour of dance, club, and exclusive remixes 🔊

link in bio to watch + listen to the full set. "
Bacchanal Caribbean Saturday,2025-11-29,Friday,20:00,02:00,Bacchanal Junction,Bloomfield,NJ,North,"558 Arlington Ave, Bloomfield, NJ 07003",Free,"Live steel pan music by @earlbrooksjr. DJs: @morpheusent, @renegade_redd, @iamsonicboom. Hookah specials, bottle specials, kitchen open till 1AM.","Earl Brooks Jr, @morpheusent, @renegade_redd, @iamsonicboom",party,21+ after 10PM,,high,['caption'],,https://www.instagram.com/p/DQK64JJjPcn/,https://www.instagram.com/p/DQK64JJjPcn/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-10-23T23:47:05+00:00,2025-11-28T14:25:04.812434,False,single,"❤️‍🔥BACCHANAL WITH ANOTHER CARIBBEAN SATURDAY - where the vibes never miss 🔥
🙏🏾THIS TIME WE GIVIN’ THANKS! 
🗓️ NOV 29th
🕖8PM-2AM
🥁LIVE steel pan bringing that REAL island sound @earlbrooksjr 
🎧NOT 1 OR 2 BUT THREE DJs shelling it down!!!
🔊OUR RESIDENT DJ’S: 
@morpheusent @renegade_redd 
💥 A GUEST FAVORITE: @iamsonicboom 
‼️BACK FOR ANOTHER BANGER
🥃Drink in hand, waistline loose, and energy on 💯
🤸🏾‍♀️Fete starts at 8PM-2AM
🎟️ FREE ENTRY ALL NIGHT
🔞21+ AFTER 10PM
💨HOOKAH SPECIALS
🍾BOTTLE SPECIALS
 "
Newark Winter Village,2025-11-29,,,,,Newark,NJ,North,,,"Skate, Sip, Savor, Shop!",,festival,,Newarkwintervillage.com,high,['caption'],,https://www.instagram.com/p/DRchm5pEUKT/,https://www.instagram.com/p/DRchm5pEUKT/,,CDN URL - expires after few hours/days,festivalsunitednwk,https://www.instagram.com/festivalsunitednwk/,FUN (Festivals United Newark),False,0,2025-11-24T16:20:48+00:00,2025-11-28T14:25:08.455476,False,,"We are just 5 DAYS AWAY from opening day at NEWARK WINTER VILLAGE ☃️

Get your reservations and tickets in now! Newarkwintervillage.com 

NEWARK WINTER VILLAGE: SKATE, SIP, SAVOR, SHOP! "
"Comedy Show with Capone, Imaginecomedian, and Iam_justpam",2025-12-04,Thursday,19:00,,Life After Restaurant,,NJ,,,,"A night of comedy, culture, and pure vibes with Capone plus guest comedians Imaginecomedian and Iam_justpam.","Capone, Imaginecomedian, Iam_justpam",comedy show,,Eventbrite link in bio,high,['caption'],,https://www.instagram.com/p/DRNIrgwkUPu/,https://www.instagram.com/p/DRNIrgwkUPu/,,CDN URL - expires after few hours/days,lifeafterrestaurant,https://www.instagram.com/lifeafterrestaurant/,LIFE AFTER RESTAURANT,False,0,2025-11-18T16:54:22+00:00,2025-11-28T14:25:09.582992,False,,"First Thursday is about to hit different.
Capone @comediancapone steps into Life After for a night of comedy, culture, and pure vibes — plus guest comedians @imaginecomedian and @iam_justpam keeping the energy high from start to finish.

Secure your seat, bring your crew, and laugh your way into the weekend.

🗓️Dec 4th 
⏳7pm
🔗RSVP through Eventbrite link in bio before we sell out again.

2-drink minimum per person or a $25 event fee per person will be applied.

#comedyshow #lifeafterlounge #life "
Holiday Season Kick Off,2025-11-29,Saturday,,,,Newark,NJ,North,,,"The holiday season kicks off in Newark with exciting events, cozy pop-up shops, and festive activities.",,festival,,,high,['caption'],,https://www.instagram.com/p/DRfp0HiEcaR/,https://www.instagram.com/p/DRfp0HiEcaR/,,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,False,0,2025-11-25T21:30:05+00:00,2025-11-28T14:25:16.267523,False,,"4 days to go!  Get ready, Newark!
 
The holiday season kicks off in Newark in Nov 29 and runs through Jan 4 with exciting events, cozy pop-up shops, and festive activities. Whether you’re skating at @newarkWinterVillage or exploring local art, there’s something for everyone.
 
Check our Linktree for the Downtown Newark For The Holiday page, upcoming events, and access the Experience Newark pass for exclusive itineraries!
🎉❄️ #DowntownNewarkForTheHolidays #ExperienceNewark "
Holiday Season Events,2026-01-04,Sunday,,,,Newark,NJ,North,,,"The holiday season runs through Jan 4 with exciting events, cozy pop-up shops, and festive activities.",,festival,,,high,['caption'],,https://www.instagram.com/p/DRfp0HiEcaR/,https://www.instagram.com/p/DRfp0HiEcaR/,,CDN URL - expires after few hours/days,newarkhappening,https://www.instagram.com/newarkhappening/,Newark Happening,False,0,2025-11-25T21:30:05+00:00,2025-11-28T14:25:16.267549,False,,"4 days to go!  Get ready, Newark!
 
The holiday season kicks off in Newark in Nov 29 and runs through Jan 4 with exciting events, cozy pop-up shops, and festive activities. Whether you’re skating at @newarkWinterVillage or exploring local art, there’s something for everyone.
 
Check our Linktree for the Downtown Newark For The Holiday page, upcoming events, and access the Experience Newark pass for exclusive itineraries!
🎉❄️ #DowntownNewarkForTheHolidays #ExperienceNewark "
Friendsgiving Walk/Run,2025-11-22,,,,,,NJ,,,,2nd Friendsgiving Walk/Run,,walk/run,,,high,['caption'],,https://www.instagram.com/p/DRX35QrkaVb/,https://www.instagram.com/p/DRX35QrkaVb/,,CDN URL - expires after few hours/days,eorunclub,https://www.instagram.com/eorunclub/,NJ EO Walk/Run Club,False,0,2025-11-22T21:01:44+00:00,2025-11-28T14:25:16.504654,False,single,"Thank you for joining us today for our 2nd Friendsgiving Walk/Run! 🦃🏃‍♂️🏃‍♀️

A big shout-out to Road Runners for providing foot analysis for our members — we truly appreciate your support and expertise.

Thank you to everyone who showed up, participated, and made this event such a success. We’re grateful for this community! 🧡 "
Taco + Tequila Specials,2025-11-25,Tuesday,,,Bacchanal Junction,Bloomfield,NJ,North,,,,,Food/Drink Special,,,high,['caption'],,https://www.instagram.com/p/DRfl4etiY9M/,https://www.instagram.com/p/DRfl4etiY9M/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-25T21:01:00+00:00,2025-11-28T14:25:18.095033,True,weekly,"🍂 THANKSGIVING LINE UP: 

Your weekly line up for maximum fun:
🌮 Tues - Taco + Tequila Specials
🙏🏽 Wed - THANKSGIVING EVE | All day Happy Hour + DJ @morpheusent 
🚫Thurs - ClOSED | HAPPY THANKSGIVING! 
💃🏽 Fri - Sunset Fridays w/ live DJ 8PM-2AM
@morpheusent
💥 Sat - CARIBBEAN SATURDAY | @earlbrooksjr on Steel Pan+ 3 DJs 8PM -2AM(dress
code) @morpheusent + @renegade_redd + @iamsonicboom 
🥞 Sun - Reggae + RNB Brunch & DJ 4PM-10PM

HAPPY HOUR: Tues- Fri 4-7PM

🍽️ Extended Dining Hours:
Tue 4-10PM | W "
THANKSGIVING EVE,2025-11-26,Wednesday,,,Bacchanal Junction,Bloomfield,NJ,North,,,All day Happy Hour,DJ @morpheusent,Happy Hour/Party,,,high,['caption'],,https://www.instagram.com/p/DRfl4etiY9M/,https://www.instagram.com/p/DRfl4etiY9M/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-25T21:01:00+00:00,2025-11-28T14:25:18.095056,True,weekly,"🍂 THANKSGIVING LINE UP: 

Your weekly line up for maximum fun:
🌮 Tues - Taco + Tequila Specials
🙏🏽 Wed - THANKSGIVING EVE | All day Happy Hour + DJ @morpheusent 
🚫Thurs - ClOSED | HAPPY THANKSGIVING! 
💃🏽 Fri - Sunset Fridays w/ live DJ 8PM-2AM
@morpheusent
💥 Sat - CARIBBEAN SATURDAY | @earlbrooksjr on Steel Pan+ 3 DJs 8PM -2AM(dress
code) @morpheusent + @renegade_redd + @iamsonicboom 
🥞 Sun - Reggae + RNB Brunch & DJ 4PM-10PM

HAPPY HOUR: Tues- Fri 4-7PM

🍽️ Extended Dining Hours:
Tue 4-10PM | W "
HAPPY THANKSGIVING!,2025-11-27,Thursday,,,Bacchanal Junction,Bloomfield,NJ,North,,,CLOSED,,,,,high,['caption'],,https://www.instagram.com/p/DRfl4etiY9M/,https://www.instagram.com/p/DRfl4etiY9M/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-25T21:01:00+00:00,2025-11-28T14:25:18.095066,True,weekly,"🍂 THANKSGIVING LINE UP: 

Your weekly line up for maximum fun:
🌮 Tues - Taco + Tequila Specials
🙏🏽 Wed - THANKSGIVING EVE | All day Happy Hour + DJ @morpheusent 
🚫Thurs - ClOSED | HAPPY THANKSGIVING! 
💃🏽 Fri - Sunset Fridays w/ live DJ 8PM-2AM
@morpheusent
💥 Sat - CARIBBEAN SATURDAY | @earlbrooksjr on Steel Pan+ 3 DJs 8PM -2AM(dress
code) @morpheusent + @renegade_redd + @iamsonicboom 
🥞 Sun - Reggae + RNB Brunch & DJ 4PM-10PM

HAPPY HOUR: Tues- Fri 4-7PM

🍽️ Extended Dining Hours:
Tue 4-10PM | W "
Sunset Fridays,2025-11-28,Friday,20:00,02:00,Bacchanal Junction,Bloomfield,NJ,North,,,live DJ,@morpheusent,Party,,,high,['caption'],,https://www.instagram.com/p/DRfl4etiY9M/,https://www.instagram.com/p/DRfl4etiY9M/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-25T21:01:00+00:00,2025-11-28T14:25:18.095076,True,weekly,"🍂 THANKSGIVING LINE UP: 

Your weekly line up for maximum fun:
🌮 Tues - Taco + Tequila Specials
🙏🏽 Wed - THANKSGIVING EVE | All day Happy Hour + DJ @morpheusent 
🚫Thurs - ClOSED | HAPPY THANKSGIVING! 
💃🏽 Fri - Sunset Fridays w/ live DJ 8PM-2AM
@morpheusent
💥 Sat - CARIBBEAN SATURDAY | @earlbrooksjr on Steel Pan+ 3 DJs 8PM -2AM(dress
code) @morpheusent + @renegade_redd + @iamsonicboom 
🥞 Sun - Reggae + RNB Brunch & DJ 4PM-10PM

HAPPY HOUR: Tues- Fri 4-7PM

🍽️ Extended Dining Hours:
Tue 4-10PM | W "
CARIBBEAN SATURDAY,2025-11-29,Saturday,20:00,02:00,Bacchanal Junction,Bloomfield,NJ,North,,,,@earlbrooksjr on Steel Pan+ @morpheusent + @renegade_redd + @iamsonicboom,Party,,,high,['caption'],,https://www.instagram.com/p/DRfl4etiY9M/,https://www.instagram.com/p/DRfl4etiY9M/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-25T21:01:00+00:00,2025-11-28T14:25:18.095086,True,weekly,"🍂 THANKSGIVING LINE UP: 

Your weekly line up for maximum fun:
🌮 Tues - Taco + Tequila Specials
🙏🏽 Wed - THANKSGIVING EVE | All day Happy Hour + DJ @morpheusent 
🚫Thurs - ClOSED | HAPPY THANKSGIVING! 
💃🏽 Fri - Sunset Fridays w/ live DJ 8PM-2AM
@morpheusent
💥 Sat - CARIBBEAN SATURDAY | @earlbrooksjr on Steel Pan+ 3 DJs 8PM -2AM(dress
code) @morpheusent + @renegade_redd + @iamsonicboom 
🥞 Sun - Reggae + RNB Brunch & DJ 4PM-10PM

HAPPY HOUR: Tues- Fri 4-7PM

🍽️ Extended Dining Hours:
Tue 4-10PM | W "
Reggae + RNB Brunch,2025-11-30,Sunday,16:00,22:00,Bacchanal Junction,Bloomfield,NJ,North,,,DJ,,Brunch/Party,,,high,['caption'],,https://www.instagram.com/p/DRfl4etiY9M/,https://www.instagram.com/p/DRfl4etiY9M/,,CDN URL - expires after few hours/days,bacchanalnj,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-25T21:01:00+00:00,2025-11-28T14:25:18.095098,True,weekly,"🍂 THANKSGIVING LINE UP: 

Your weekly line up for maximum fun:
🌮 Tues - Taco + Tequila Specials
🙏🏽 Wed - THANKSGIVING EVE | All day Happy Hour + DJ @morpheusent 
🚫Thurs - ClOSED | HAPPY THANKSGIVING! 
💃🏽 Fri - Sunset Fridays w/ live DJ 8PM-2AM
@morpheusent
💥 Sat - CARIBBEAN SATURDAY | @earlbrooksjr on Steel Pan+ 3 DJs 8PM -2AM(dress
code) @morpheusent + @renegade_redd + @iamsonicboom 
🥞 Sun - Reggae + RNB Brunch & DJ 4PM-10PM

HAPPY HOUR: Tues- Fri 4-7PM

🍽️ Extended Dining Hours:
Tue 4-10PM | W "
